FIPS,Geo_FIPS
% Workers 16 Years and Over Who Did Not Work At Home: 40 to 44 Minutes.2,PCT_ACS09_5yr_B08412010
% Workers 16 Years and Over Who Did Not Work At Home: 45 to 59 Minutes.3,PCT_ACS09_5yr_B08412011
% Workers 16 Years and Over Who Did Not Work At Home: 60 to 89 Minutes.2,PCT_ACS09_5yr_B08412012
% Workers 16 Years and Over Who Did Not Work At Home: 90 or More Minutes.2,PCT_ACS09_5yr_B08412013
% Workers 16 Years and Over Who Did Not Work At Home: Male.2,PCT_ACS09_5yr_B08412014
% Workers 16 Years and Over Who Did Not Work At Home: Male: Less than 5 Minutes.1,PCT_ACS09_5yr_B08412015
% Workers 16 Years and Over Who Did Not Work At Home: Male: 5 to 9 Minutes.1,PCT_ACS09_5yr_B08412016
% Workers 16 Years and Over Who Did Not Work At Home: Male: 10 to 14 Minutes.1,PCT_ACS09_5yr_B08412017
% Workers 16 Years and Over Who Did Not Work At Home: Male: 15 to 19 Minutes.1,PCT_ACS09_5yr_B08412018
% Workers 16 Years and Over Who Did Not Work At Home: Male: 20 to 24 Minutes.1,PCT_ACS09_5yr_B08412019
% Workers 16 Years and Over Who Did Not Work At Home: Male: 25 to 29 Minutes.1,PCT_ACS09_5yr_B08412020
% Workers 16 Years and Over Who Did Not Work At Home: Male: 30 to 34 Minutes.1,PCT_ACS09_5yr_B08412021
% Workers 16 Years and Over Who Did Not Work At Home: Male: 35 to 39 Minutes.1,PCT_ACS09_5yr_B08412022
% Workers 16 Years and Over Who Did Not Work At Home: Male: 40 to 44 Minutes.1,PCT_ACS09_5yr_B08412023
% Workers 16 Years and Over Who Did Not Work At Home: Male: 45 to 59 Minutes.1,PCT_ACS09_5yr_B08412024
% Workers 16 Years and Over Who Did Not Work At Home: Male: 60 to 89 Minutes.1,PCT_ACS09_5yr_B08412025
% Workers 16 Years and Over Who Did Not Work At Home: Male: 90 or More Minutes.1,PCT_ACS09_5yr_B08412026
% Workers 16 Years and Over Who Did Not Work At Home: Female.2,PCT_ACS09_5yr_B08412027
% Workers 16 Years and Over Who Did Not Work At Home: Female: Less than 5 Minutes.1,PCT_ACS09_5yr_B08412028
% Workers 16 Years and Over Who Did Not Work At Home: Female: 5 to 9 Minutes.1,PCT_ACS09_5yr_B08412029
% Workers 16 Years and Over Who Did Not Work At Home: Female: 10 to 14 Minutes.1,PCT_ACS09_5yr_B08412030
% Workers 16 Years and Over Who Did Not Work At Home: Female: 15 to 19 Minutes.1,PCT_ACS09_5yr_B08412031
% Workers 16 Years and Over Who Did Not Work At Home: Female: 20 to 24 Minutes.1,PCT_ACS09_5yr_B08412032
% Workers 16 Years and Over Who Did Not Work At Home: Female: 25 to 29 Minutes.1,PCT_ACS09_5yr_B08412033
% Workers 16 Years and Over Who Did Not Work At Home: Female: 30 to 34 Minutes.1,PCT_ACS09_5yr_B08412034
% Workers 16 Years and Over Who Did Not Work At Home: Female: 35 to 39 Minutes.1,PCT_ACS09_5yr_B08412035
% Workers 16 Years and Over Who Did Not Work At Home: Female: 40 to 44 Minutes.1,PCT_ACS09_5yr_B08412036
% Workers 16 Years and Over Who Did Not Work At Home: Female: 45 to 59 Minutes.1,PCT_ACS09_5yr_B08412037
% Workers 16 Years and Over Who Did Not Work At Home: Female: 60 to 89 Minutes.1,PCT_ACS09_5yr_B08412038
% Workers 16 Years and Over Who Did Not Work At Home: Female: 90 or More Minutes.1,PCT_ACS09_5yr_B08412039
Workers 16 Years and Over.13,ACS09_5yr_B08501001
Workers 16 Years and Over: 16 to 19 Years.1,ACS09_5yr_B08501002
Workers 16 Years and Over: 20 to 24 Years.1,ACS09_5yr_B08501003
Workers 16 Years and Over: 25 to 44 Years.1,ACS09_5yr_B08501004
Workers 16 Years and Over: 45 to 54 Years.1,ACS09_5yr_B08501005
Workers 16 Years and Over: 55 to 59 Years.1,ACS09_5yr_B08501006
Workers 16 Years and Over: 60 to 64 Years.1,ACS09_5yr_B08501007
Workers 16 Years and Over: 65 Years and Over.1,ACS09_5yr_B08501008
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.7",ACS09_5yr_B08501009
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 16 to 19 Years.1",ACS09_5yr_B08501010
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 20 to 24 Years.1",ACS09_5yr_B08501011
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 25 to 44 Years.1",ACS09_5yr_B08501012
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 45 to 54 Years.1",ACS09_5yr_B08501013
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 55 to 59 Years.1",ACS09_5yr_B08501014
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 60 to 64 Years.1",ACS09_5yr_B08501015
"Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 65 Years and Over.1",ACS09_5yr_B08501016
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled.7",ACS09_5yr_B08501017
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 16 to 19 Years.1",ACS09_5yr_B08501018
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 20 to 24 Years.1",ACS09_5yr_B08501019
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 25 to 44 Years.1",ACS09_5yr_B08501020
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 45 to 54 Years.1",ACS09_5yr_B08501021
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 55 to 59 Years.1",ACS09_5yr_B08501022
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 60 to 64 Years.1",ACS09_5yr_B08501023
"Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 65 Years and Over.1",ACS09_5yr_B08501024
Workers 16 Years and Over: Public Transportation (Excluding Taxicab).8,ACS09_5yr_B08501025
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 16 to 19 Years.1,ACS09_5yr_B08501026
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 20 to 24 Years.1,ACS09_5yr_B08501027
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 25 to 44 Years.1,ACS09_5yr_B08501028
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 45 to 54 Years.1,ACS09_5yr_B08501029
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 55 to 59 Years.1,ACS09_5yr_B08501030
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 60 to 64 Years.1,ACS09_5yr_B08501031
Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 65 Years and Over.1,ACS09_5yr_B08501032
Workers 16 Years and Over: Walked.8,ACS09_5yr_B08501033
Workers 16 Years and Over: Walked: 16 to 19 Years.1,ACS09_5yr_B08501034
Workers 16 Years and Over: Walked: 20 to 24 Years.1,ACS09_5yr_B08501035
Workers 16 Years and Over: Walked: 25 to 44 Years.1,ACS09_5yr_B08501036
Workers 16 Years and Over: Walked: 45 to 54 Years.1,ACS09_5yr_B08501037
Workers 16 Years and Over: Walked: 55 to 59 Years.1,ACS09_5yr_B08501038
Workers 16 Years and Over: Walked: 60 to 64 Years.1,ACS09_5yr_B08501039
Workers 16 Years and Over: Walked: 65 Years and Over.1,ACS09_5yr_B08501040
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.7",ACS09_5yr_B08501041
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 16 to 19 Years.1",ACS09_5yr_B08501042
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 20 to 24 Years.1",ACS09_5yr_B08501043
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 25 to 44 Years.1",ACS09_5yr_B08501044
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 45 to 54 Years.1",ACS09_5yr_B08501045
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 55 to 59 Years.1",ACS09_5yr_B08501046
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 60 to 64 Years.1",ACS09_5yr_B08501047
"Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 65 Years and Over.1",ACS09_5yr_B08501048
Workers 16 Years and Over: Worked At Home.8,ACS09_5yr_B08501049
Workers 16 Years and Over: Worked At Home: 16 to 19 Years.1,ACS09_5yr_B08501050
Workers 16 Years and Over: Worked At Home: 20 to 24 Years.1,ACS09_5yr_B08501051
Workers 16 Years and Over: Worked At Home: 25 to 44 Years.1,ACS09_5yr_B08501052
Workers 16 Years and Over: Worked At Home: 45 to 54 Years.1,ACS09_5yr_B08501053
Workers 16 Years and Over: Worked At Home: 55 to 59 Years.1,ACS09_5yr_B08501054
Workers 16 Years and Over: Worked At Home: 60 to 64 Years.1,ACS09_5yr_B08501055
Workers 16 Years and Over: Worked At Home: 65 Years and Over.1,ACS09_5yr_B08501056
Std. Error: Workers 16 Years and Over.13,ACS09_5yr_B08501001s
Std. Error: Workers 16 Years and Over: 16 to 19 Years.1,ACS09_5yr_B08501002s
Std. Error: Workers 16 Years and Over: 20 to 24 Years.1,ACS09_5yr_B08501003s
Std. Error: Workers 16 Years and Over: 25 to 44 Years.1,ACS09_5yr_B08501004s
Std. Error: Workers 16 Years and Over: 45 to 54 Years.1,ACS09_5yr_B08501005s
Std. Error: Workers 16 Years and Over: 55 to 59 Years.1,ACS09_5yr_B08501006s
Std. Error: Workers 16 Years and Over: 60 to 64 Years.1,ACS09_5yr_B08501007s
Std. Error: Workers 16 Years and Over: 65 Years and Over.1,ACS09_5yr_B08501008s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.7",ACS09_5yr_B08501009s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 16 to 19 Years.1",ACS09_5yr_B08501010s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 20 to 24 Years.1",ACS09_5yr_B08501011s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 25 to 44 Years.1",ACS09_5yr_B08501012s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 45 to 54 Years.1",ACS09_5yr_B08501013s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 55 to 59 Years.1",ACS09_5yr_B08501014s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 60 to 64 Years.1",ACS09_5yr_B08501015s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 65 Years and Over.1",ACS09_5yr_B08501016s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled.7",ACS09_5yr_B08501017s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 16 to 19 Years.1",ACS09_5yr_B08501018s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 20 to 24 Years.1",ACS09_5yr_B08501019s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 25 to 44 Years.1",ACS09_5yr_B08501020s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 45 to 54 Years.1",ACS09_5yr_B08501021s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 55 to 59 Years.1",ACS09_5yr_B08501022s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 60 to 64 Years.1",ACS09_5yr_B08501023s
"Std. Error: Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 65 Years and Over.1",ACS09_5yr_B08501024s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab).8,ACS09_5yr_B08501025s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 16 to 19 Years.1,ACS09_5yr_B08501026s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 20 to 24 Years.1,ACS09_5yr_B08501027s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 25 to 44 Years.1,ACS09_5yr_B08501028s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 45 to 54 Years.1,ACS09_5yr_B08501029s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 55 to 59 Years.1,ACS09_5yr_B08501030s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 60 to 64 Years.1,ACS09_5yr_B08501031s
Std. Error: Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 65 Years and Over.1,ACS09_5yr_B08501032s
Std. Error: Workers 16 Years and Over: Walked.8,ACS09_5yr_B08501033s
Std. Error: Workers 16 Years and Over: Walked: 16 to 19 Years.1,ACS09_5yr_B08501034s
Std. Error: Workers 16 Years and Over: Walked: 20 to 24 Years.1,ACS09_5yr_B08501035s
Std. Error: Workers 16 Years and Over: Walked: 25 to 44 Years.1,ACS09_5yr_B08501036s
Std. Error: Workers 16 Years and Over: Walked: 45 to 54 Years.1,ACS09_5yr_B08501037s
Std. Error: Workers 16 Years and Over: Walked: 55 to 59 Years.1,ACS09_5yr_B08501038s
Std. Error: Workers 16 Years and Over: Walked: 60 to 64 Years.1,ACS09_5yr_B08501039s
Std. Error: Workers 16 Years and Over: Walked: 65 Years and Over.1,ACS09_5yr_B08501040s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.7",ACS09_5yr_B08501041s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 16 to 19 Years.1",ACS09_5yr_B08501042s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 20 to 24 Years.1",ACS09_5yr_B08501043s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 25 to 44 Years.1",ACS09_5yr_B08501044s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 45 to 54 Years.1",ACS09_5yr_B08501045s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 55 to 59 Years.1",ACS09_5yr_B08501046s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 60 to 64 Years.1",ACS09_5yr_B08501047s
"Std. Error: Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 65 Years and Over.1",ACS09_5yr_B08501048s
Std. Error: Workers 16 Years and Over: Worked At Home.8,ACS09_5yr_B08501049s
Std. Error: Workers 16 Years and Over: Worked At Home: 16 to 19 Years.1,ACS09_5yr_B08501050s
Std. Error: Workers 16 Years and Over: Worked At Home: 20 to 24 Years.1,ACS09_5yr_B08501051s
Std. Error: Workers 16 Years and Over: Worked At Home: 25 to 44 Years.1,ACS09_5yr_B08501052s
Std. Error: Workers 16 Years and Over: Worked At Home: 45 to 54 Years.1,ACS09_5yr_B08501053s
Std. Error: Workers 16 Years and Over: Worked At Home: 55 to 59 Years.1,ACS09_5yr_B08501054s
Std. Error: Workers 16 Years and Over: Worked At Home: 60 to 64 Years.1,ACS09_5yr_B08501055s
Std. Error: Workers 16 Years and Over: Worked At Home: 65 Years and Over.1,ACS09_5yr_B08501056s
% Workers 16 Years and Over: 16 to 19 Years.1,PCT_ACS09_5yr_B08501002
% Workers 16 Years and Over: 20 to 24 Years.1,PCT_ACS09_5yr_B08501003
% Workers 16 Years and Over: 25 to 44 Years.1,PCT_ACS09_5yr_B08501004
% Workers 16 Years and Over: 45 to 54 Years.1,PCT_ACS09_5yr_B08501005
% Workers 16 Years and Over: 55 to 59 Years.1,PCT_ACS09_5yr_B08501006
% Workers 16 Years and Over: 60 to 64 Years.1,PCT_ACS09_5yr_B08501007
% Workers 16 Years and Over: 65 Years and Over.1,PCT_ACS09_5yr_B08501008
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.7",PCT_ACS09_5yr_B08501009
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 16 to 19 Years.1",PCT_ACS09_5yr_B08501010
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 20 to 24 Years.1",PCT_ACS09_5yr_B08501011
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 25 to 44 Years.1",PCT_ACS09_5yr_B08501012
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 45 to 54 Years.1",PCT_ACS09_5yr_B08501013
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 55 to 59 Years.1",PCT_ACS09_5yr_B08501014
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 60 to 64 Years.1",PCT_ACS09_5yr_B08501015
"% Workers 16 Years and Over: Car, Truck, or Van - Drove Alone: 65 Years and Over.1",PCT_ACS09_5yr_B08501016
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled.7",PCT_ACS09_5yr_B08501017
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 16 to 19 Years.1",PCT_ACS09_5yr_B08501018
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 20 to 24 Years.1",PCT_ACS09_5yr_B08501019
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 25 to 44 Years.1",PCT_ACS09_5yr_B08501020
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 45 to 54 Years.1",PCT_ACS09_5yr_B08501021
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 55 to 59 Years.1",PCT_ACS09_5yr_B08501022
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 60 to 64 Years.1",PCT_ACS09_5yr_B08501023
"% Workers 16 Years and Over: Car, Truck, or Van - Carpooled: 65 Years and Over.1",PCT_ACS09_5yr_B08501024
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab).8,PCT_ACS09_5yr_B08501025
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 16 to 19 Years.1,PCT_ACS09_5yr_B08501026
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 20 to 24 Years.1,PCT_ACS09_5yr_B08501027
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 25 to 44 Years.1,PCT_ACS09_5yr_B08501028
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 45 to 54 Years.1,PCT_ACS09_5yr_B08501029
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 55 to 59 Years.1,PCT_ACS09_5yr_B08501030
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 60 to 64 Years.1,PCT_ACS09_5yr_B08501031
% Workers 16 Years and Over: Public Transportation (Excluding Taxicab): 65 Years and Over.1,PCT_ACS09_5yr_B08501032
% Workers 16 Years and Over: Walked.8,PCT_ACS09_5yr_B08501033
% Workers 16 Years and Over: Walked: 16 to 19 Years.1,PCT_ACS09_5yr_B08501034
% Workers 16 Years and Over: Walked: 20 to 24 Years.1,PCT_ACS09_5yr_B08501035
% Workers 16 Years and Over: Walked: 25 to 44 Years.1,PCT_ACS09_5yr_B08501036
% Workers 16 Years and Over: Walked: 45 to 54 Years.1,PCT_ACS09_5yr_B08501037
% Workers 16 Years and Over: Walked: 55 to 59 Years.1,PCT_ACS09_5yr_B08501038
% Workers 16 Years and Over: Walked: 60 to 64 Years.1,PCT_ACS09_5yr_B08501039
% Workers 16 Years and Over: Walked: 65 Years and Over.1,PCT_ACS09_5yr_B08501040
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.7",PCT_ACS09_5yr_B08501041
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 16 to 19 Years.1",PCT_ACS09_5yr_B08501042
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 20 to 24 Years.1",PCT_ACS09_5yr_B08501043
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 25 to 44 Years.1",PCT_ACS09_5yr_B08501044
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 45 to 54 Years.1",PCT_ACS09_5yr_B08501045
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 55 to 59 Years.1",PCT_ACS09_5yr_B08501046
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 60 to 64 Years.1",PCT_ACS09_5yr_B08501047
"% Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means: 65 Years and Over.1",PCT_ACS09_5yr_B08501048
% Workers 16 Years and Over: Worked At Home.8,PCT_ACS09_5yr_B08501049
% Workers 16 Years and Over: Worked At Home: 16 to 19 Years.1,PCT_ACS09_5yr_B08501050
% Workers 16 Years and Over: Worked At Home: 20 to 24 Years.1,PCT_ACS09_5yr_B08501051
% Workers 16 Years and Over: Worked At Home: 25 to 44 Years.1,PCT_ACS09_5yr_B08501052
% Workers 16 Years and Over: Worked At Home: 45 to 54 Years.1,PCT_ACS09_5yr_B08501053
% Workers 16 Years and Over: Worked At Home: 55 to 59 Years.1,PCT_ACS09_5yr_B08501054
% Workers 16 Years and Over: Worked At Home: 60 to 64 Years.1,PCT_ACS09_5yr_B08501055
% Workers 16 Years and Over: Worked At Home: 65 Years and Over.1,PCT_ACS09_5yr_B08501056
Workers 16 Years and Over: Median Age -- Total.1,ACS09_5yr_B08503001
"Workers 16 Years and Over: Median Age -- Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08503002
"Workers 16 Years and Over: Median Age -- Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08503003
Workers 16 Years and Over: Median Age -- Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08503004
Workers 16 Years and Over: Median Age -- Walked.1,ACS09_5yr_B08503005
"Workers 16 Years and Over: Median Age -- Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08503006
Workers 16 Years and Over: Median Age -- Worked At Home.1,ACS09_5yr_B08503007
Std. Error: Workers 16 Years and Over: Median Age -- Total.1,ACS09_5yr_B08503001s
"Std. Error: Workers 16 Years and Over: Median Age -- Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08503002s
"Std. Error: Workers 16 Years and Over: Median Age -- Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08503003s
Std. Error: Workers 16 Years and Over: Median Age -- Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08503004s
Std. Error: Workers 16 Years and Over: Median Age -- Walked.1,ACS09_5yr_B08503005s
"Std. Error: Workers 16 Years and Over: Median Age -- Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08503006s
Std. Error: Workers 16 Years and Over: Median Age -- Worked At Home.1,ACS09_5yr_B08503007s
White Alone Workers 16 Years and Over.1,ACS09_5yr_B08505A001
"White Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505A002
"White Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505A003
White Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505A004
White Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505A005
"White Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505A006
White Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505A007
Std. Error: White Alone Workers 16 Years and Over.1,ACS09_5yr_B08505A001s
"Std. Error: White Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505A002s
"Std. Error: White Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505A003s
Std. Error: White Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505A004s
Std. Error: White Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505A005s
"Std. Error: White Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505A006s
Std. Error: White Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505A007s
"% White Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505A002
"% White Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505A003
% White Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505A004
% White Alone Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505A005
"% White Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505A006
% White Alone Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505A007
Black or African American Alone Workers 16 Years and Over.1,ACS09_5yr_B08505B001
"Black or African American Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505B002
"Black or African American Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505B003
Black or African American Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505B004
Black or African American Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505B005
"Black or African American Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505B006
Black or African American Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505B007
Std. Error: Black or African American Alone Workers 16 Years and Over.1,ACS09_5yr_B08505B001s
"Std. Error: Black or African American Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505B002s
"Std. Error: Black or African American Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505B003s
Std. Error: Black or African American Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505B004s
Std. Error: Black or African American Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505B005s
"Std. Error: Black or African American Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505B006s
Std. Error: Black or African American Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505B007s
"% Black or African American Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",PCT_ACS09_5yr_B08505B002
"% Black or African American Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",PCT_ACS09_5yr_B08505B003
% Black or African American Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,PCT_ACS09_5yr_B08505B004
% Black or African American Alone Workers 16 Years and Over: Walked.1,PCT_ACS09_5yr_B08505B005
"% Black or African American Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",PCT_ACS09_5yr_B08505B006
% Black or African American Alone Workers 16 Years and Over: Worked At Home.1,PCT_ACS09_5yr_B08505B007
American Indian and Alaska Native Alone Workers 16 Years and Over.1,ACS09_5yr_B08505C001
"American Indian and Alaska Native Alone Workers 16 Years and Over: Car, Truck, or Van - Drove Alone.1",ACS09_5yr_B08505C002
"American Indian and Alaska Native Alone Workers 16 Years and Over: Car, Truck, or Van - Carpooled.1",ACS09_5yr_B08505C003
American Indian and Alaska Native Alone Workers 16 Years and Over: Public Transportation (Excluding Taxicab).1,ACS09_5yr_B08505C004
American Indian and Alaska Native Alone Workers 16 Years and Over: Walked.1,ACS09_5yr_B08505C005
"American Indian and Alaska Native Alone Workers 16 Years and Over: Taxicab, Motorcycle, Bicycle, or Other Means.1",ACS09_5yr_B08505C006
American Indian and Alaska Native Alone Workers 16 Years and Over: Worked At Home.1,ACS09_5yr_B08505C007
Std. Error: American Indian and Alaska Native Alone Workers 16 Years and Over.1,ACS09_5yr_B08505C001s
