FIPS,Geo_FIPS
Workers 16 Years and Over Who Did Not Work At Home: 20 to 24 Minutes,ACS14_5yr_B08303006
Workers 16 Years and Over Who Did Not Work At Home: 25 to 29 Minutes,ACS14_5yr_B08303007
Workers 16 Years and Over Who Did Not Work At Home: 30 to 34 Minutes,ACS14_5yr_B08303008
Workers 16 Years and Over Who Did Not Work At Home: 35 to 39 Minutes,ACS14_5yr_B08303009
Workers 16 Years and Over Who Did Not Work At Home: 40 to 44 Minutes,ACS14_5yr_B08303010
Workers 16 Years and Over Who Did Not Work At Home: 45 to 59 Minutes,ACS14_5yr_B08303011
Workers 16 Years and Over Who Did Not Work At Home: 60 to 89 Minutes,ACS14_5yr_B08303012
Workers 16 Years and Over Who Did Not Work At Home: 90 or More Minutes,ACS14_5yr_B08303013
Std. Error: Workers 16 Years and Over Who Did Not Work At Home,ACS14_5yr_B08303001s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: Less than 5 Minutes,ACS14_5yr_B08303002s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 5 to 9 Minutes,ACS14_5yr_B08303003s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 10 to 14 Minutes,ACS14_5yr_B08303004s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 15 to 19 Minutes,ACS14_5yr_B08303005s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 20 to 24 Minutes,ACS14_5yr_B08303006s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 25 to 29 Minutes,ACS14_5yr_B08303007s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 30 to 34 Minutes,ACS14_5yr_B08303008s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 35 to 39 Minutes,ACS14_5yr_B08303009s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 40 to 44 Minutes,ACS14_5yr_B08303010s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 45 to 59 Minutes,ACS14_5yr_B08303011s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 60 to 89 Minutes,ACS14_5yr_B08303012s
Std. Error: Workers 16 Years and Over Who Did Not Work At Home: 90 or More Minutes,ACS14_5yr_B08303013s
% Workers 16 Years and Over Who Did Not Work At Home: Less than 5 Minutes,PCT_ACS14_5yr_B08303002
% Workers 16 Years and Over Who Did Not Work At Home: 5 to 9 Minutes,PCT_ACS14_5yr_B08303003
% Workers 16 Years and Over Who Did Not Work At Home: 10 to 14 Minutes,PCT_ACS14_5yr_B08303004
% Workers 16 Years and Over Who Did Not Work At Home: 15 to 19 Minutes,PCT_ACS14_5yr_B08303005
% Workers 16 Years and Over Who Did Not Work At Home: 20 to 24 Minutes,PCT_ACS14_5yr_B08303006
% Workers 16 Years and Over Who Did Not Work At Home: 25 to 29 Minutes,PCT_ACS14_5yr_B08303007
% Workers 16 Years and Over Who Did Not Work At Home: 30 to 34 Minutes,PCT_ACS14_5yr_B08303008
% Workers 16 Years and Over Who Did Not Work At Home: 35 to 39 Minutes,PCT_ACS14_5yr_B08303009
% Workers 16 Years and Over Who Did Not Work At Home: 40 to 44 Minutes,PCT_ACS14_5yr_B08303010
% Workers 16 Years and Over Who Did Not Work At Home: 45 to 59 Minutes,PCT_ACS14_5yr_B08303011
% Workers 16 Years and Over Who Did Not Work At Home: 60 to 89 Minutes,PCT_ACS14_5yr_B08303012
% Workers 16 Years and Over Who Did Not Work At Home: 90 or More Minutes,PCT_ACS14_5yr_B08303013
Workers 16 Years and Over for Whom Poverty Status Is Determined,ACS14_5yr_B08122001
Workers 16 Years and Over for Whom Poverty Status Is Determined: Below 100 Percent of the Poverty Level,ACS14_5yr_B08122002
Workers 16 Years and Over for Whom Poverty Status Is Determined: 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122003
Workers 16 Years and Over for Whom Poverty Status Is Determined: At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122004
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone",ACS14_5yr_B08122005
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: Below 100 Percent of the Poverty Level",ACS14_5yr_B08122006
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: 100 to 149 Percent of the Poverty Level",ACS14_5yr_B08122007
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: At or Above 150 Percent of the Poverty Level",ACS14_5yr_B08122008
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled",ACS14_5yr_B08122009
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: Below 100 Percent of the Poverty Level",ACS14_5yr_B08122010
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: 100 to 149 Percent of the Poverty Level",ACS14_5yr_B08122011
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: At or Above 150 Percent of the Poverty Level",ACS14_5yr_B08122012
Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab),ACS14_5yr_B08122013
Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): Below 100 Percent of the Poverty Level,ACS14_5yr_B08122014
Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122015
Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122016
Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked,ACS14_5yr_B08122017
Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: Below 100 Percent of the Poverty Level,ACS14_5yr_B08122018
Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122019
Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122020
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means",ACS14_5yr_B08122021
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: Below 100 Percent of the Poverty Level",ACS14_5yr_B08122022
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: 100 to 149 Percent of the Poverty Level",ACS14_5yr_B08122023
"Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: At or Above 150 Percent of the Poverty Level",ACS14_5yr_B08122024
Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home,ACS14_5yr_B08122025
Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: Below 100 Percent of the Poverty Level,ACS14_5yr_B08122026
Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122027
Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122028
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined,ACS14_5yr_B08122001s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Below 100 Percent of the Poverty Level,ACS14_5yr_B08122002s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122003s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122004s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone",ACS14_5yr_B08122005s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: Below 100 Percent of the Poverty Level",ACS14_5yr_B08122006s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: 100 to 149 Percent of the Poverty Level",ACS14_5yr_B08122007s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: At or Above 150 Percent of the Poverty Level",ACS14_5yr_B08122008s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled",ACS14_5yr_B08122009s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: Below 100 Percent of the Poverty Level",ACS14_5yr_B08122010s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: 100 to 149 Percent of the Poverty Level",ACS14_5yr_B08122011s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: At or Above 150 Percent of the Poverty Level",ACS14_5yr_B08122012s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab),ACS14_5yr_B08122013s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): Below 100 Percent of the Poverty Level,ACS14_5yr_B08122014s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122015s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122016s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked,ACS14_5yr_B08122017s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: Below 100 Percent of the Poverty Level,ACS14_5yr_B08122018s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122019s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122020s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means",ACS14_5yr_B08122021s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: Below 100 Percent of the Poverty Level",ACS14_5yr_B08122022s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: 100 to 149 Percent of the Poverty Level",ACS14_5yr_B08122023s
"Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: At or Above 150 Percent of the Poverty Level",ACS14_5yr_B08122024s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home,ACS14_5yr_B08122025s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: Below 100 Percent of the Poverty Level,ACS14_5yr_B08122026s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: 100 to 149 Percent of the Poverty Level,ACS14_5yr_B08122027s
Std. Error: Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: At or Above 150 Percent of the Poverty Level,ACS14_5yr_B08122028s
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Below 100 Percent of the Poverty Level,PCT_ACS14_5yr_B08122002
% Workers 16 Years and Over for Whom Poverty Status Is Determined: 100 to 149 Percent of the Poverty Level,PCT_ACS14_5yr_B08122003
% Workers 16 Years and Over for Whom Poverty Status Is Determined: At or Above 150 Percent of the Poverty Level,PCT_ACS14_5yr_B08122004
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone",PCT_ACS14_5yr_B08122005
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: Below 100 Percent of the Poverty Level",PCT_ACS14_5yr_B08122006
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: 100 to 149 Percent of the Poverty Level",PCT_ACS14_5yr_B08122007
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Drove Alone: At or Above 150 Percent of the Poverty Level",PCT_ACS14_5yr_B08122008
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled",PCT_ACS14_5yr_B08122009
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: Below 100 Percent of the Poverty Level",PCT_ACS14_5yr_B08122010
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: 100 to 149 Percent of the Poverty Level",PCT_ACS14_5yr_B08122011
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Car, Truck, or Van - Carpooled: At or Above 150 Percent of the Poverty Level",PCT_ACS14_5yr_B08122012
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab),PCT_ACS14_5yr_B08122013
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): Below 100 Percent of the Poverty Level,PCT_ACS14_5yr_B08122014
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): 100 to 149 Percent of the Poverty Level,PCT_ACS14_5yr_B08122015
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Public Transportation (Excluding Taxicab): At or Above 150 Percent of the Poverty Level,PCT_ACS14_5yr_B08122016
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked,PCT_ACS14_5yr_B08122017
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: Below 100 Percent of the Poverty Level,PCT_ACS14_5yr_B08122018
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: 100 to 149 Percent of the Poverty Level,PCT_ACS14_5yr_B08122019
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Walked: At or Above 150 Percent of the Poverty Level,PCT_ACS14_5yr_B08122020
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means",PCT_ACS14_5yr_B08122021
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: Below 100 Percent of the Poverty Level",PCT_ACS14_5yr_B08122022
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: 100 to 149 Percent of the Poverty Level",PCT_ACS14_5yr_B08122023
"% Workers 16 Years and Over for Whom Poverty Status Is Determined: Taxicab, Motorcycle, Bicycle, or Other Means: At or Above 150 Percent of the Poverty Level",PCT_ACS14_5yr_B08122024
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home,PCT_ACS14_5yr_B08122025
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: Below 100 Percent of the Poverty Level,PCT_ACS14_5yr_B08122026
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: 100 to 149 Percent of the Poverty Level,PCT_ACS14_5yr_B08122027
% Workers 16 Years and Over for Whom Poverty Status Is Determined: Worked At Home: At or Above 150 Percent of the Poverty Level,PCT_ACS14_5yr_B08122028
